id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,span volume,55,20,41,49,215,ship,baseline,monotonic-signal,raise-signal
m002,g002,latency skew,89,8,4,43,438,ship,edge,drag-penalty,drop-slack
m003,g003,signal loss,70,21,36,68,329,ship,recovery,confidence-floor,raise-drag
m004,g004,incident shape,108,59,22,92,609,ship,negative,lane-boundary,lower-confidence
m005,g005,span volume,51,11,20,42,239,ship,baseline,monotonic-signal,raise-signal
m006,g006,latency skew,101,13,21,58,470,ship,edge,drag-penalty,drop-slack
m007,g007,signal loss,90,33,30,70,443,ship,recovery,confidence-floor,raise-drag
m008,g008,incident shape,44,40,25,68,277,ship,negative,lane-boundary,lower-confidence
m009,g009,span volume,77,11,7,48,394,ship,baseline,monotonic-signal,raise-signal
m010,g010,latency skew,84,23,20,36,371,ship,edge,drag-penalty,drop-slack
m011,g011,signal loss,51,48,35,34,215,ship,recovery,confidence-floor,raise-drag
m012,g012,incident shape,82,23,13,25,362,ship,negative,lane-boundary,lower-confidence
m013,g013,span volume,66,13,40,87,331,ship,baseline,monotonic-signal,raise-signal
m014,g014,latency skew,92,34,43,30,333,ship,edge,drag-penalty,drop-slack
m015,g015,signal loss,113,29,11,49,546,ship,recovery,confidence-floor,raise-drag
m016,g016,incident shape,83,58,28,7,320,ship,negative,lane-boundary,lower-confidence
m017,g017,span volume,81,40,20,53,410,ship,baseline,monotonic-signal,raise-signal
m018,g018,latency skew,114,58,39,31,459,ship,edge,drag-penalty,drop-slack
m019,g019,signal loss,50,16,15,68,307,ship,recovery,confidence-floor,raise-drag
m020,g020,incident shape,110,62,36,35,464,ship,negative,lane-boundary,lower-confidence
m021,g021,span volume,108,17,30,42,443,ship,baseline,monotonic-signal,raise-signal
m022,g022,latency skew,97,21,8,67,519,ship,edge,drag-penalty,drop-slack
m023,g023,signal loss,100,77,26,104,607,ship,recovery,confidence-floor,raise-drag
m024,g024,incident shape,61,32,26,28,254,ship,negative,lane-boundary,lower-confidence
